Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,15039,58,4200,53,15097,4523,0
90,13607,52,3443,42,13659,3720,0
80,12187,66,1912,49,12253,2102,0
70,10768,55,958,34,10823,1099,0
60,9352,47,297,12,9399,390,0
50,7933,54,141,10,7987,177,0
40,6517,51,8,5,6568,21,0
30,5102,49,3,0,5151,3,0
20,3683,50,0,0,3733,0,0
10,2258,42,0,0,2300,0,0
