Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,311550,57,301427,53,311607,310314,4456
90,282666,78,272839,66,282744,281725,4654
80,253831,63,243883,55,253894,252795,618
70,224977,54,214962,43,225031,223861,8016
60,196128,61,185720,54,196189,194638,47
50,167289,67,156804,59,167356,165726,39
40,138419,47,127547,46,138466,136433,10
30,109458,62,98016,51,109520,106935,329
20,80320,53,68218,46,80373,77099,0
10,50900,63,36922,56,50963,45814,0
