Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,8158,58,3,1,8216,4,0
90,7378,42,0,0,7420,0,0
80,6626,63,0,0,6689,0,0
70,5855,52,0,0,5907,0,0
60,5097,45,0,0,5142,0,0
50,4350,57,0,0,4407,0,0
40,3604,54,0,0,3658,0,0
30,2853,58,0,0,2911,0,0
20,2063,46,0,0,2109,0,0
10,1305,44,0,0,1349,0,0
