Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,4597,62,4,0,4659,9,0
90,4190,51,1,0,4241,0,0
80,3790,47,0,0,3837,0,0
70,3383,54,0,2,3437,3,0
60,2976,50,0,0,3026,0,0
50,2573,62,0,0,2635,0,0
40,2171,50,0,0,2221,0,0
30,1765,58,0,0,1823,0,0
20,1345,42,0,0,1387,0,0
10,923,56,0,0,979,0,0
