Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,4742,57,1,0,4799,1,0
90,4326,52,31,1,4378,49,0
80,3905,48,0,0,3953,0,0
70,3485,50,0,0,3535,0,0
60,3075,55,0,0,3130,0,0
50,2656,51,0,0,2707,0,0
40,2239,42,0,0,2281,0,0
30,1823,52,0,0,1875,0,0
20,1393,51,0,0,1444,0,0
10,960,45,0,0,1005,0,0
