Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,77181,63,75625,60,77244,76942,18
90,69744,56,68131,55,69800,69445,0
80,62331,52,60744,37,62383,62033,1
70,54888,48,52902,34,54936,54191,0
60,47477,61,45256,42,47538,46545,0
50,40057,50,37416,44,40107,38725,0
40,32632,62,28285,51,32694,29594,0
30,25225,64,18220,56,25289,19549,0
20,17815,53,8232,47,17868,9486,0
10,10417,76,533,42,10493,1090,0
