Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,54916,58,27554,56,54974,29489,3
90,49511,61,23783,50,49572,25696,0
80,44555,57,19396,48,44612,21306,0
70,39227,64,15103,52,39291,16996,0
60,33446,59,10275,44,33505,12177,0
50,27349,69,7162,57,27418,8947,0
40,21981,70,3179,52,22051,4761,0
30,17505,68,1093,22,17573,1806,0
20,13373,63,239,4,13436,552,0
10,9312,55,5,0,9367,7,1
