Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,11879,65,359,19,11944,581,1
90,10414,57,105,14,10471,342,0
80,9349,64,92,9,9413,203,0
70,8359,54,51,1,8413,74,0
60,7417,53,4,5,7470,13,0
50,6469,55,3,2,6524,6,0
40,5538,47,19,12,5585,41,0
30,4646,62,1,0,4708,1,0
20,3733,46,0,0,3779,0,0
10,2817,59,0,0,2876,0,0
