Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,281910,64,150862,70,281974,157640,922
90,261532,63,137208,52,261595,144001,584
80,241174,82,122891,63,241256,129678,612
70,220347,56,108022,48,220403,114767,323
60,197770,69,93640,65,197839,100429,80
50,172370,59,79031,49,172429,85799,0
40,142636,59,64121,55,142695,70880,8
30,106690,58,48983,48,106748,55759,1
20,72774,60,33061,48,72834,39807,3
10,45796,62,13170,53,45858,19904,0
