Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,6959,47,44,5,7006,47,0
90,6325,57,11,0,6382,23,0
80,5674,61,13,0,5735,13,0
70,5032,50,0,0,5082,1,0
60,4385,50,0,0,4435,0,0
50,3737,48,0,0,3785,4,0
40,3104,47,0,0,3151,0,0
30,2448,53,0,0,2501,0,0
20,1784,44,0,0,1828,0,0
10,1107,46,0,0,1153,0,0
