Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,7639,57,1,0,7696,1,0
90,7121,54,0,0,7175,0,0
80,6600,51,0,0,6651,0,0
70,6079,52,0,0,6131,0,0
60,5563,44,0,0,5607,0,0
50,5036,51,0,0,5087,0,0
40,4504,56,0,0,4560,0,0
30,3966,49,0,0,4015,0,0
20,3342,47,0,0,3389,0,0
10,2376,52,0,0,2428,0,0
