Percentage,Time_ns
100,37016413.000000
90,34500010.000000
80,31923853.000000
70,29318705.000000
60,26677369.000000
50,23914567.000000
40,20991062.000000
30,17695618.000000
20,13917302.000000
10,8871903.000000
