Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,7327,69,0,0,7396,0,0
90,6838,54,0,0,6892,0,0
80,6352,61,0,0,6413,0,0
70,5856,53,0,0,5909,0,0
60,5348,55,0,0,5403,0,0
50,4859,60,0,0,4919,0,0
40,4314,53,0,0,4367,0,0
30,3775,51,0,0,3826,1,0
20,3129,53,0,0,3182,0,0
10,2228,36,0,0,2264,0,0
