Percentage,Time_ns
100,11549599.000000
90,10574750.000000
80,9684217.000000
70,8767491.000000
60,7605654.000000
50,6264144.000000
40,4886832.000000
30,3565655.000000
20,2502713.000000
10,1347879.000000
