Percentage,Time_ns
100,25438585.000000
90,21878727.000000
80,19684819.000000
70,19519422.000000
60,16843445.000000
50,13428850.000000
40,10657053.000000
30,8294037.000000
20,6732072.000000
10,6727906.000000
