Percentage,L1_DCM,L1_ICM,L2_DCM,L2_ICM,L1_TCM,L2_TCM,L3_TCM
100,4779,63,0,0,4842,0,0
90,4417,54,0,0,4471,0,0
80,4023,54,0,0,4077,0,0
70,3626,48,0,0,3674,0,0
60,3207,50,0,0,3257,0,0
50,2807,45,0,0,2852,0,0
40,2412,47,0,0,2459,0,0
30,2010,50,0,0,2060,0,0
20,1593,50,0,0,1643,0,0
10,1132,39,0,0,1171,0,0
